,estimated_audience_size,estimated_audience_size,estimated_audience_size,estimated_audience_size,estimated_audience_size,estimated_audience_size,estimated_impressions,estimated_impressions,estimated_impressions,estimated_impressions,estimated_impressions,estimated_impressions,estimated_spend,estimated_spend,estimated_spend,estimated_spend,estimated_spend,estimated_spend
,count,mean,min,max,std,median,count,mean,min,max,std,median,count,mean,min,max,std,median
page_id,,,,,,,,,,,,,,,,,,
dfc817deefc3db3d0722c7b406f029defc5a4a220f48b66f23edd0656f68f9ad,7,467857.4285714286,75000,1000001,435343.7311894503,300000.0,7,290499.14285714284,3499,1000000,407122.917352335,74999.0,7,4127.571428571428,149,17499,6147.754138901535,1249.0
dfd904198da96a87bec1922f6226b9eae2603ccdaff1dc7aa42bfc1a9be87b2d,35,462714.5714285714,30000,1000001,405525.36326635716,300000.0,35,36456.142857142855,499,187499,55332.6001436356,3499.0,35,543.2857142857143,49,3749,892.4331766524124,49.0
dfdab139f35752b9066e11849a6a36be94963ea4ebb62be442679a6cc7329375,1,7500.0,7500,7500,,7500.0,1,12499.0,12499,12499,,12499.0,1,249.0,249,249,,249.0
dfdac12fbf025d950c347c47f27ffe54cddff92137f84c92a34624fb281bfc5d,1,300000.0,300000,300000,,300000.0,1,12499.0,12499,12499,,12499.0,1,149.0,149,149,,149.0
dff4bf0d944c935ff29a388e6ae6da96601c4fb5ef39861e386fbfe521436a41,1,0.0,0,0,,0.0,1,499.0,499,499,,499.0,1,49.0,49,49,,49.0
e00ca289bde8f927483ee9ef1707c19f334b8a5c6fdeef8e4956f1f52d838c07,35,84257.14285714286,3000,300000,119980.41331747416,30000.0,35,3727.5714285714284,499,17499,4332.406709804572,1499.0,35,86.14285714285714,49,349,73.10634592924237,49.0
e0167ebf090df2f3549118fbcdb1256c888d17d2518bbd29b60a71637c8dda3f,27,1000001.0,1000001,1000001,0.0,1000001.0,27,3721.222222222222,499,37499,7826.647446794205,499.0,27,130.4814814814815,49,1249,243.43224778007382,49.0
e0267060516c9a7ee0cf8c3685a2a163af67834adc17933c102da0da95d3b538,1,1000001.0,1000001,1000001,,1000001.0,1,374999.0,374999,374999,,374999.0,1,1749.0,1749,1749,,1749.0
e0288b205881e66cdd853a46232d3c611e40a124b173f9a7f63150f4eb8a5fbc,11,1000001.0,1000001,1000001,0.0,1000001.0,11,177726.27272727274,27499,374999,131274.78121032304,162499.0,11,1994.4545454545455,349,3749,1379.3938062523237,2749.0
e04a666a3757013c0f0b30ce4d0443919c962869919642b4d9407053b684a6e5,20,21000.0,7500,75000,16963.583285813667,18750.0,20,5649.0,1499,12499,3082.6338704016357,5499.0,20,64.0,49,149,36.63475485325232,49.0
e04dda8a4396ac3fda729b157c20390dd50eae5a274ece040337ebbd37d5533e,6,1000001.0,1000001,1000001,0.0,1000001.0,6,665.6666666666666,499,1499,408.24829046386304,499.0,6,49.0,49,49,0.0,49.0
e0575360fa0e49879df06bc518c11a0dce2e84a43d26e681c429577cde1560d4,17,177211.9411764706,550,1000001,392600.17864703503,550.0,17,20675.470588235294,499,224999,57307.26971130894,499.0,17,354.88235294117646,49,2249,639.7954636398399,49.0
e060cf392502a6450c341af7b371b4cffb9b78259fe3f2712fe2eb352cfe6597,7,245714.42857142858,30000,1000001,356130.34531935875,30000.0,7,137927.57142857142,1499,849999,315109.03252834943,5499.0,7,806.1428571428571,49,4249,1524.092235679043,249.0
e08af652a073ccaeabab7373666575e83b901a43125a2d00bf8ba1121bc1af22,15,340233.4666666667,3000,1000001,362668.29319067596,300000.0,15,36265.666666666664,499,112499,41325.30644025465,12499.0,15,509.0,49,1249,476.2952265739631,349.0
e08cbbdb4200deb902d6ad50f219569071deea392ff4fa315831d4449d8f79b0,10,48000.0,30000,75000,23237.9000772445,30000.0,10,17299.0,499,37499,10075.272259900032,17499.0,10,149.0,49,249,66.66666666666667,149.0
e0a9687f704af4a607c2ec9bd72b9864137f860b5d0d35e11b26a989bab1d878,2,7500.0,7500,7500,0.0,7500.0,2,6499.0,3499,9499,4242.640687119285,6499.0,2,149.0,149,149,0.0,149.0
e0d53662f9ec7a21e6312bacb046d149b7b695567423e8d1d430e9ba5015c91a,3,1000001.0,1000001,1000001,0.0,1000001.0,3,1832.3333333333333,499,4499,2309.4010767585028,499.0,3,49.0,49,49,0.0,49.0
e0f51be6d000dce3226d79812eb7a37a5bdd118cdf345cb7fd00a25172ef1d80,1,1000001.0,1000001,1000001,,1000001.0,1,9499.0,9499,9499,,9499.0,1,49.0,49,49,,49.0
e0fecd0cdc25954940ab7cbbb143b477cced85beed0ba2280a2c997488acef02,409,798081.3887530562,30000,1000001,346318.8228586825,1000001.0,409,4408.535452322739,499,224999,16245.561445989826,499.0,409,167.09290953545232,49,12499,729.3582870952408,49.0
e11de2b729f09b5f4d4fdff12975ca28fce01d42245f449275bcfbd4e59a6417,278,983813.8848920864,750000,1000001,61631.45062684612,1000001.0,278,80707.6582733813,499,1000000,195746.58310978813,5499.0,278,1552.5971223021584,49,42499,4537.056172315901,149.0
e11fc571d45d7f7584fe3e18e6a6986b6af84f72a3c701dc8b990c19a29f71b8,5,1000001.0,1000001,1000001,0.0,1000001.0,5,499.0,499,499,0.0,499.0,5,49.0,49,49,0.0,49.0
e12622730f894208c3333dceed0697f638f7e2552e20c3a3451d4e264428ef07,1,1000001.0,1000001,1000001,,1000001.0,1,187499.0,187499,187499,,187499.0,1,2749.0,2749,2749,,2749.0
e14cb55d4ec2c2a15fff53043e46bc1734caa44c52f37ece325d764f1f348b47,1,750000.0,750000,750000,,750000.0,1,499.0,499,499,,499.0,1,49.0,49,49,,49.0
e150c8d857dde2e8dbdb228819dd15fc8cb07ad472e5b405bb225cfe737d2722,10,606000.0,30000,750000,303578.6553761644,750000.0,10,30499.0,499,137499,41282.22646881128,15499.0,10,339.0,49,1749,523.7683966538391,149.0
e151ba9dc4d47539a56b124d94887dfcb771f2538b76dda1b0132cbff2855a67,127,634921.8582677165,30000,1000001,457124.8544721346,1000001.0,127,87636.81102362205,499,1000000,201278.4040496484,4499.0,127,1015.9291338582677,49,17499,2550.071742473832,49.0
e15fd585af55f0bc91be4bab7ee295d3bab564039ea9e11b6931190242cf54bb,1,1000001.0,1000001,1000001,,1000001.0,1,162499.0,162499,162499,,162499.0,1,249.0,249,249,,249.0
e16a55c0ae8b2e4b5e95c6b420c4c7d7361cc508ac5472fbb3c85b672ede02ba,2,501500.5,3000,1000001,704986.1679497691,501500.5,2,9499.0,6499,12499,4242.640687119285,9499.0,2,149.0,149,149,0.0,149.0
e16aecae4a5e0060e6f884d5db2d6d386f49a744bc7acc224dbb2b19ec373052,4,1000001.0,1000001,1000001,0.0,1000001.0,4,499.0,499,499,0.0,499.0,4,49.0,49,49,0.0,49.0
e176d817a9de5b9cc070139d4826484d21a077df899de2f5281bcdf0a8f84acc,1,1000001.0,1000001,1000001,,1000001.0,1,12499.0,12499,12499,,12499.0,1,149.0,149,149,,149.0
e17a2dd979c188b6417815d309fb128ac268e5087ec8a510989d019b5fc84e57,1,0.0,0,0,,0.0,1,499.0,499,499,,499.0,1,49.0,49,49,,49.0
e1809fe717fbf528f4ef5659e99e4a204e816eadccfd32a0705b16861d3b75db,5,1000001.0,1000001,1000001,0.0,1000001.0,5,54499.0,22499,162499,60683.60569379509,27499.0,5,249.0,149,649,223.60679774997897,149.0
e1860e1749c21d110d7a7b6b69104db99ec6b6a8509d8135dd10b366f6857d0b,1,1000001.0,1000001,1000001,,1000001.0,1,42499.0,42499,42499,,42499.0,1,249.0,249,249,,249.0
e1b2b6f75edb26d11ba3546abc6f15a7da521e1e6329461d90db791e82de8fe3,1,1000001.0,1000001,1000001,,1000001.0,1,1499.0,1499,1499,,1499.0,1,49.0,49,49,,49.0
e1d83130ff3ed6771b76698991e59a5d342f3d4511ab3045819c2e6555c92d67,6,307500.0,7500,750000,360187.45119728975,165000.0,6,110415.66666666667,12499,274999,100752.37797028251,87499.0,6,2882.3333333333335,49,4749,1867.2618098881223,2999.0
e1e49312653e5e659fde5018aa3f3b0bed9960f50d5d1d330dfc4aa2e3948ed6,3,11183.333333333334,550,30000,16341.690039078985,3000.0,3,18499.0,499,27499,15588.457268119895,27499.0,3,115.66666666666667,49,149,57.735026918962575,149.0
e20f768a7f05f083401f5f20b9cca7369435f98c65f9afaaa2b14d0fbbdce709,1,1000001.0,1000001,1000001,,1000001.0,1,54999.0,54999,54999,,54999.0,1,449.0,449,449,,449.0
e214686ff8e015495e9a3d563907d29fd7017cc0ffd2a68a88bec407305bc2a4,15,266666.93333333335,0,1000001,457738.1659547717,0.0,15,565.6666666666666,499,1499,258.1988897471611,499.0,15,49.0,49,49,0.0,49.0
e22bd690aaca5f686a15a53c95aad147bef92808ae814f7c226cf7b7173cc212,1,750000.0,750000,750000,,750000.0,1,3499.0,3499,3499,,3499.0,1,49.0,49,49,,49.0
e22c6249b8d19cb879866507bc09f633187a874542a4db2b0664db2a4d600847,1,1000001.0,1000001,1000001,,1000001.0,1,187499.0,187499,187499,,187499.0,1,1249.0,1249,1249,,1249.0
e231880368390bc74243d5d848ac840a5339fd0702bae7b753dac8f87170557b,396,662828.8686868687,30000,1000001,410878.6163758706,1000001.0,396,22135.368686868685,499,1000000,95880.25295061464,2499.0,396,649.2525252525253,49,12499,1547.0838020288152,99.0
e23ad19809432670a77f1dbab81fe0909ac88383b61b49c01e4c083ce22bb36f,3,210000.0,30000,300000,155884.57268119894,300000.0,3,429165.6666666667,112499,849999,379624.2659964367,324999.0,3,3032.3333333333335,849,6499,3035.7591033106255,1749.0
e2509c88b45f2f455732e329d22e21ef0de01a1a5c98ebafb7091fe8cc252b05,1,1000001.0,1000001,1000001,,1000001.0,1,1499.0,1499,1499,,1499.0,1,49.0,49,49,,49.0
e2532f6e2a81198cb1d8648be7e251bc83ed6bd35697f1a4d8a76faaa319bf77,1,1000001.0,1000001,1000001,,1000001.0,1,9499.0,9499,9499,,9499.0,1,49.0,49,49,,49.0
e254d24573c66cf31122204c13caf315d80af2c0ca9de20563ab5069e1a590b1,4,937500.75,750000,1000001,125000.49999999999,1000001.0,4,1249.0,499,1499,500.0,1499.0,4,49.0,49,49,0.0,49.0
e25c769cfe17138fae9630faa38b2afc9d9aaa35f955af6a8829e92ca96c6275,1,1000001.0,1000001,1000001,,1000001.0,1,499.0,499,499,,499.0,1,49.0,49,49,,49.0
e25e728f12071c2db336dd09c60485a06411c6f362e2984ebf46eb3a6ac446e7,3,202500.0,7500,300000,168874.95373796552,300000.0,3,2499.0,2499,2499,0.0,2499.0,3,49.0,49,49,0.0,49.0
e2723824f5f17efc2465b610fe02b97f3e29199f4aaba135aea284b26f79b856,1,0.0,0,0,,0.0,1,499.0,499,499,,499.0,1,1249.0,1249,1249,,1249.0
e2739c41b271905f55911e165aed162022d8d9e1a7f82e9327cfcf86ef684460,2,300000.0,300000,300000,0.0,300000.0,2,712499.5,424999,1000000,406587.106289046,712499.5,2,15124.0,2749,27499,17500.892834367052,15124.0
e273ecb793e5d3483e6f387a13c7ffa5be01c385b0539d7d4ece4caea699451b,6,845834.1666666666,75000,1000001,377630.07692736376,1000001.0,6,24165.666666666668,2499,42499,14719.601443879745,22499.0,6,132.33333333333334,49,249,75.27726527090809,149.0
e2916501ada06d4bc708bdc890a815cca7a190ba1d0bcab8ab52662e5e0de6b7,15,166636.66666666666,550,750000,302160.1541204519,30000.0,15,1032.3333333333333,499,4499,1060.0988273786193,499.0,15,49.0,49,49,0.0,49.0
e297383a37247311562cd611a17875e65a1e85aaf5d7c0d66c7b4bf92262fd00,8,1000001.0,1000001,1000001,0.0,1000001.0,8,16436.5,2499,74999,23938.071142011424,8499.0,8,86.5,49,349,106.06601717798213,49.0
e29f0e2806839b58e0656c89a5e492ba9e948f99ecb95c5f13bfa5c9a39066f9,1,0.0,0,0,,0.0,1,5499.0,5499,5499,,5499.0,1,49.0,49,49,,49.0
e2a2d1d58c1e654794d1a18a8ec6352d2f69d6570bc2934d66b2ceb1f4b881d0,1,1000001.0,1000001,1000001,,1000001.0,1,499.0,499,499,,499.0,1,49.0,49,49,,49.0
e2ca5b40545d43920cc25afd8a602d9b99d8a2bbdf01ff51eae3d73edf0c6d08,3,300000.0,300000,300000,0.0,300000.0,3,158332.33333333334,74999,324999,144337.56729740644,74999.0,3,2665.6666666666665,1249,5499,2453.7386440559094,1249.0
e2d8d5af2566dbcd5d89855609e0b4b6e6eae741012826f72e038f3a08e70cb0,1,300000.0,300000,300000,,300000.0,1,3499.0,3499,3499,,3499.0,1,49.0,49,49,,49.0
e2e3db75ff5932097136feea71eed645d0d7c3810928f27bea13790671fa6708,1,1000001.0,1000001,1000001,,1000001.0,1,64999.0,64999,64999,,64999.0,1,1249.0,1249,1249,,1249.0
e3000155addcf09b7199a2251da7f08fc0c165a11e34d98f8e9d08384958ffa6,17,20735.29411764706,7500,30000,11414.242264407578,30000.0,17,113381.35294117648,3499,474999,125513.51140063624,84999.0,17,2960.764705882353,49,12499,3642.0087782948117,1249.0
e3022b5c229fe5318889c28d7a28cf3dfe21ab0e238cb24b86d885acbafcdf9e,4,1000001.0,1000001,1000001,0.0,1000001.0,4,4249.0,3499,5499,957.427107756338,3999.0,4,49.0,49,49,0.0,49.0
e3030b8e18278c1a741538ecb63710972b9121c8e1bde1beca2bd18e2a5858c7,1,75000.0,75000,75000,,75000.0,1,37499.0,37499,37499,,37499.0,1,549.0,549,549,,549.0
e3181dc3711ebb1c75a168c606e20311f175568da32cdbec34f66a8386b7c734,3,600000.0,300000,750000,259807.6211353316,750000.0,3,6832.333333333333,3499,12499,4932.882862316247,4499.0,3,82.33333333333333,49,149,57.735026918962575,49.0
e31ecf6987515d5412b79ac2548121a6e09c96057f58d0940632d6ee71c6458a,1,1000001.0,1000001,1000001,,1000001.0,1,5499.0,5499,5499,,5499.0,1,49.0,49,49,,49.0
e323b641e48eb16aeb6b2dce0ace3e38f7a6ecc14cf132e6130a7e8b3cc2330d,6,1000001.0,1000001,1000001,0.0,1000001.0,6,21999.0,9499,32499,9669.539802906858,22499.0,6,382.3333333333333,249,849,233.80903889000243,299.0
e33082590365d2f98cf5b1a5dca5dac932d79014f97e394a53403356dce755c5,4,300000.0,300000,300000,0.0,300000.0,4,23124.0,12499,54999,21250.0,12499.0,4,424.0,49,1249,556.0275772537426,199.0
e3342051b60393770363ffc02946a0f76bc3e4155190d1f05fb0277b34bf6480,23988,285869.77976488246,550,1000001,310326.9450117385,300000.0,23988,27904.25,499,1000000,105846.29129865784,1499.0,23988,817.4654827413707,49,187499,3987.224319966256,49.0
e363f6db274aa711d4f3740a0c67e16e92098d69ab2c5edd0217e87415c48921,73,457055.1095890411,30000,1000001,384964.22554420424,300000.0,73,1238.7260273972602,499,9499,1764.049927331628,499.0,73,72.28767123287672,49,549,84.19644348718306,49.0
e36dc8dae29d5ebada9df34b93ac50f376c825be79d99478107e5fbfd2687b3f,2,75000.0,75000,75000,0.0,75000.0,2,22499.0,12499,32499,14142.13562373095,22499.0,2,399.0,249,549,212.13203435596427,399.0
e3825621eee3540b8ca820a8c878ebddadc2e2eb0b37f069066e3bd4ea901a52,3,45000.0,30000,75000,25980.76211353316,30000.0,3,31665.666666666668,12499,64999,28975.564417856185,17499.0,3,249.0,149,449,173.20508075688772,149.0
e385aca7bc4fe384f22de554952fedd5576e818f266a6039dfa3f7770a1ed380,6,75000.0,30000,300000,110227.03842524301,30000.0,6,29165.666666666668,499,112499,41500.20080272705,14999.0,6,615.6666666666666,49,3249,1290.9944487358055,99.0
e38888c404f50c548ef6f2e697918f02caef2258aea6b3e78d6ad1cecad1264b,3,1000001.0,1000001,1000001,0.0,1000001.0,3,18499.0,499,32499,16370.7055437449,22499.0,3,115.66666666666667,49,249,115.47005383792515,49.0
e38a3721854c3ba8ce1a7d926cc85753aa21edecd307a2b5f4dccfbfdde12ae7,3,766667.3333333334,300000,1000001,404145.7657830072,1000001.0,3,6499.0,5499,7499,1000.0,6499.0,3,49.0,49,49,0.0,49.0
e38b57de479654c1aded1e9eb0010260a55089ceda43339dd0167e02889e32da,1,1000001.0,1000001,1000001,,1000001.0,1,4499.0,4499,4499,,4499.0,1,49.0,49,49,,49.0
e392631f70a969d3a3fb651652ecccfe589ad873dfa3be15c7c9f89de6edabaf,16,7500.0,7500,7500,0.0,7500.0,16,5999.0,499,17499,4732.863826479693,5499.0,16,130.25,49,349,91.05858919765156,149.0
e39c07039ccf91e532446f5ee71569a442bd30f125edfa7536b4bbc48461fbd9,1,300000.0,300000,300000,,300000.0,1,32499.0,32499,32499,,32499.0,1,349.0,349,349,,349.0
e39e8f3e7edf9ef7692034981baf4a9d3a7ee28dbc19c7eebaa1197f050c8d36,2,650000.5,300000,1000001,494975.45393736445,650000.5,2,8999.0,5499,12499,4949.747468305833,8999.0,2,99.0,49,149,70.71067811865476,99.0
e3a825e64c285d7fed2fe660e5f3cd2b1932ac9c2f8a5b37830016f428283fb5,27,1000001.0,1000001,1000001,0.0,1000001.0,27,3832.3333333333335,499,27499,5974.303950445414,499.0,27,89.74074074074075,49,249,63.60490582953525,49.0
e3a96e78db64dc1c6b5abef2c6a1eb2070bb49b14aabffc2299cfeecd7066aba,7,1000001.0,1000001,1000001,0.0,1000001.0,7,56927.57142857143,8499,162499,51979.50603477343,42499.0,7,234.71428571428572,49,549,195.18001458970664,149.0
e3ac0ae2c51cd6d713e022a0ea88350a07469e3b3b7d5e43b8f8d40a1ec1e7d3,5,0.0,0,0,0.0,0.0,5,1299.0,499,1499,447.21359549995793,1499.0,5,49.0,49,49,0.0,49.0
e3d588ece6da9fc519a9f806660d70fbd59e214fe4f8a3fa79c48c07db18e8ed,1,1000001.0,1000001,1000001,,1000001.0,1,94999.0,94999,94999,,94999.0,1,349.0,349,349,,349.0
e3d7156d7da8c9c7a4d36c5f8980002cb071385b27101d54153bf0cff643e591,2,165000.0,30000,300000,190918.83092036782,165000.0,2,10999.0,4499,17499,9192.388155425118,10999.0,2,99.0,49,149,70.71067811865476,99.0
e3e3412248a6f65c5f8dcd4c0075a4fa7b6deeae00bd782d7b9d2632d5608149,4,1000001.0,1000001,1000001,0.0,1000001.0,4,523124.25,47499,1000000,522539.6767234523,522499.0,4,5199.0,249,12499,5907.763254114595,4024.0
e3ebc327a8af3616f5ef85a8537f7e9b50792ea59f46f6dfdf569d99352b8642,2,0.0,0,0,0.0,0.0,2,499.0,499,499,0.0,499.0,2,49.0,49,49,0.0,49.0
e3ee066f4a12968ba94847059a03c33965ca4eb1ead0f6f01d6f6ae65adb4841,6581,798622.4592007294,7500,1000001,309368.29839870444,1000001.0,6581,37791.81674517551,499,1000000,107934.20136877103,4499.0,6581,1160.077343868713,49,137499,4281.421348473656,149.0
e40af1df2e3d16f30e0e42bb384e23a7e7607a555216eae46a058a6b3637aef8,4,243750.0,75000,300000,112500.0,300000.0,4,36374.0,499,74999,31065.455090823954,34999.0,4,774.0,49,1749,713.5591542869214,649.0
e40d7ce60fbbf139c935cda4e8325702f47e55c4dc41c2c7a181348621fe4df3,1,1000001.0,1000001,1000001,,1000001.0,1,374999.0,374999,374999,,374999.0,1,1249.0,1249,1249,,1249.0
e40de3ae5051a0971a4449f436e3b045b6408b01241b300b30e2fc84ade262a1,1,1000001.0,1000001,1000001,,1000001.0,1,1499.0,1499,1499,,1499.0,1,49.0,49,49,,49.0
e421573f5ce76929d44319370c89fae760c78e6e47dcac2bc7e0221c957c3742,2,30000.0,30000,30000,0.0,30000.0,2,15499.0,3499,27499,16970.56274847714,15499.0,2,299.0,149,449,212.13203435596427,299.0
e42a98dce13b88bd572e7bc40c23845c1643423de319d05387d8c1729ceb6bd9,9,1000001.0,1000001,1000001,0.0,1000001.0,9,610.1111111111111,499,1499,333.33333333333337,499.0,9,49.0,49,49,0.0,49.0
e42d21a33ce5695e8fface3ec2f7b224f85f269489bb5131cadb759eef6e8f3a,4,1000001.0,1000001,1000001,0.0,1000001.0,4,16249.0,7499,22499,6291.528696058957,17499.0,4,299.0,149,449,129.09944487358058,299.0
e4336ce55bb2b3140a90ec7722859a20ad823b70afff146ae6e13b9024f5199f,6,675092.1666666666,550,1000001,428487.96985092433,875000.5,6,832.3333333333334,499,2499,816.4965809277261,499.0,6,49.0,49,49,0.0,49.0
e44554269c4a975894b2c1c9a49f796c71615251f5029ee004bcfe91379e7dbb,6,405000.0,30000,750000,286966.89704563486,300000.0,6,8165.666666666667,4499,17499,4718.756898449703,6999.0,6,49.0,49,49,0.0,49.0
e4491ecf19d29c2707ff12074f6f8dddd819ea044cdab9ea5bdb995e2125c71f,5,800110.8,550,1000001,446968.07523602847,1000001.0,5,1299.0,499,1499,447.21359549995793,1499.0,5,49.0,49,49,0.0,49.0
e4541f4a64d98c461f87158f3ea23665102788731d3f67d98427be112cc84363,583,937832.0463121784,550,1000001,207139.39041383867,1000001.0,583,33967.27615780446,499,1000000,120791.81647191635,2499.0,583,557.2332761578044,49,32499,2343.093411681818,49.0
e46a6c8e4138c391ad687bc188fcfef87023ed50c321c2e163300af291bc1c08,2,1000001.0,1000001,1000001,0.0,1000001.0,2,824999.5,649999,1000000,247488.08052207282,824999.5,2,599.0,549,649,70.71067811865476,599.0
e46da5b059b500bc10a14bf4186ab9e73f3331a3e7864368222d2ef434b8b22f,3,120000.0,30000,300000,155884.57268119894,30000.0,3,2165.6666666666665,499,4499,2081.6659994661327,1499.0,3,49.0,49,49,0.0,49.0
e479a9b0c1b8afde6c8b42fc32dfd22fac05b9a4c4828d4c8a2b4b15b4f8f239,1,75000.0,75000,75000,,75000.0,1,42499.0,42499,42499,,42499.0,1,1249.0,1249,1249,,1249.0
e4b03587202fcf408d6e57b3987f5dc9dca05e70a12b9a65056d4ac1e90d3205,1,0.0,0,0,,0.0,1,499.0,499,499,,499.0,1,49.0,49,49,,49.0
e4c56adf2f328ddaba8f91ef33589f2584822ef1066db46b993ae059220402b1,7,10307.142857142857,550,30000,13677.8235528485,3000.0,7,8641.857142857143,499,32499,12075.161440308937,3499.0,7,91.85714285714286,49,249,78.67957924694431,49.0
e4c775e93ea2f4f087271f3032db06e11fd5c4353553a2b85537dcf69ac73010,10,480055.3,550,1000001,370506.4689676821,300000.0,10,12699.0,499,32499,12072.006185109969,5499.0,10,99.0,49,249,70.71067811865476,49.0
e4df18c63652efb9afa4b6eb710e7c8e785a54e29cb0936768b03bc056080076,2,1000001.0,1000001,1000001,0.0,1000001.0,2,7499.0,5499,9499,2828.42712474619,7499.0,2,49.0,49,49,0.0,49.0
e4e3c7098e0d7de893cf57f45e4ee7ce5bdc18cfe4848591b4548873e9e65998,34,583235.8235294118,30000,1000001,457077.64479269896,1000001.0,34,7087.235294117647,499,137499,23331.754466572238,2499.0,34,187.23529411764707,49,2749,465.15862780304076,49.0
e52fe20f2932a31f639441a774028e73abf73da4311e2a4eef53c8d4cf627232,42,564286.2142857143,30000,1000001,467379.7451031231,875000.5,42,2832.3333333333335,499,27499,5308.37656808726,999.0,42,101.38095238095238,49,1249,191.57638130062273,49.0
e53b4695a9b148a0473d2a6606e47019fc371aab66ce710d85b686e6ea1e9bb7,1,30000.0,30000,30000,,30000.0,1,6499.0,6499,6499,,6499.0,1,149.0,149,149,,149.0
e53c65c5e5eff7ba4dd50adfb5b76b185c48df289103ec78e449b0f9c2b99d9a,1,1000001.0,1000001,1000001,,1000001.0,1,499.0,499,499,,499.0,1,49.0,49,49,,49.0
e54f95da80336688740dae677fc0e6cb02805003bf6011a267c1f258c8f267c5,5,1000001.0,1000001,1000001,0.0,1000001.0,5,2099.0,1499,2499,547.7225575051662,2499.0,5,169.0,49,249,83.66600265340756,149.0
e55e50fe8344803a9245069893f3e7c7e1d97953d982eac737333247c7a4589f,1,1000001.0,1000001,1000001,,1000001.0,1,499.0,499,499,,499.0,1,49.0,49,49,,49.0
e564c6b388a15133d739bea528b2643880981e17411e52c35302cb9d79207192,1,75000.0,75000,75000,,75000.0,1,499.0,499,499,,499.0,1,49.0,49,49,,49.0
e569d6feadaa5fac43037e2a210b172562c16ada2653f0dc43d40308156a503c,1,1000001.0,1000001,1000001,,1000001.0,1,27499.0,27499,27499,,27499.0,1,449.0,449,449,,449.0
e5a35578561c6d458ce81c36d594411cf842ae6bf5718fe7f818125c7acd6205,4,165000.0,30000,300000,155884.57268119894,165000.0,4,55874.0,1499,162499,75201.25774657408,29749.0,4,249.0,49,649,282.842712474619,149.0
e5a3c59efca275398c8b150fe37bec64d27b41869a596f4e829477d60d10020d,19,1000001.0,1000001,1000001,0.0,1000001.0,19,55525.31578947369,7499,187499,47218.309091392635,37499.0,19,406.89473684210526,49,1249,309.6876373840874,249.0
e5b0d9c046bd007c1a6bd457d7822cd55119b42f878c8452ad1188ca92b138e6,1,30000.0,30000,30000,,30000.0,1,12499.0,12499,12499,,12499.0,1,149.0,149,149,,149.0
e5d5cca1e1bcbf66c9b92d3379dc1540fcf6b4dd98633b76cab9c9cfc04a983c,2,18750.0,7500,30000,15909.90257669732,18750.0,2,148749.0,22499,274999,178544.46224960324,148749.0,2,6874.0,1249,12499,7954.95128834866,6874.0
e5e8524850252628fd44f808622f1d58d579685901b4ce684e67ef90cdb5cc5d,63,898413.4920634921,300000,1000001,225576.3738980567,1000001.0,63,18245.031746031746,499,224999,36755.17003526927,7499.0,63,69.63492063492063,49,949,116.61728162576901,49.0
e611e4dff421ba56952159fae9016fd8fbcdb73fec4afa4118d5f2d8aea8253d,1,550.0,550,550,,550.0,1,1499.0,1499,1499,,1499.0,1,49.0,49,49,,49.0
e614816e6b11f7a518e750c02fef9b130f43f1b03d0170f7a433d8026679a2b4,3,1000001.0,1000001,1000001,0.0,1000001.0,3,1832.3333333333333,1499,2499,577.3502691896257,1499.0,3,49.0,49,49,0.0,49.0
e65548378cf88f4467f4f23e09f336d693da4ad2e2a8b647ed37e27f690c060d,2,300000.0,300000,300000,0.0,300000.0,2,7499.0,2499,12499,7071.067811865475,7499.0,2,149.0,49,249,141.4213562373095,149.0
e65553ce530405fb7e53f0a3ec8061cb12544622b823a621109052a809700fb0,9,580555.7777777778,75000,1000001,340903.9270823885,750000.0,9,181499.0,3499,474999,176070.65343208108,137499.0,9,1449.0,49,4249,1473.0919862656235,549.0
e658e7f2e322671145c3de9058cf22b8be4c7304deba3e239a90c90f9ee7d2d4,1,1000001.0,1000001,1000001,,1000001.0,1,1499.0,1499,1499,,1499.0,1,49.0,49,49,,49.0
e671566f1ea94b23e615676c49ba06bdd28d5faa747dd861f1396075b05b8c81,1,750000.0,750000,750000,,750000.0,1,37499.0,37499,37499,,37499.0,1,649.0,649,649,,649.0
e67775171a53e71856117a3db9e20db61666c8f1826cd487783aa1b49d28088a,13,1000001.0,1000001,1000001,0.0,1000001.0,13,3883.6153846153848,499,27499,7365.895075034007,1499.0,13,64.38461538461539,49,249,55.47001962252291,49.0
e68466651a32834958de0cfdcc228770b24272447de9e702e9367eeedaf87aed,1,3000.0,3000,3000,,3000.0,1,499.0,499,499,,499.0,1,49.0,49,49,,49.0
e69c720dbaaaf913e9c2b9c624a0614e86b74f8d5707829d657da15c188c7068,2,300000.0,300000,300000,0.0,300000.0,2,499.0,499,499,0.0,499.0,2,49.0,49,49,0.0,49.0
